regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,j1,1.4379281308146996,0.6752213415219894,0.050823184609136755,0.002344433645651907,0.024119715807962672
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,j2,1.4379397622052583,0.6752475578129105,0.05125539551806994,0.0023488630996496254,0.0237203788765966
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,selected_order,1.4379397622052583,0.6752475578129105,0.05125539551806994,0.0023488630996496254,0.0237203788765966
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,independent,1.6508383620148264,0.71570404185255,0.23128062045783745,0.05832495268945141,4.196519499744651e-17
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,arithmetic,1.4332591047490215,0.6734335341720803,0.0362098810331413,0.0011856283176982351,0.023920047342279618
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,geometric,1.4332408146584505,0.6734305659185902,0.03614753715941094,0.0011800301304119064,0.02393432333340164
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,weighted_geometric,1.4344152497444327,0.6738881173479835,0.04054217415964746,0.0014725135326009403,0.023832485374007683
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,hard_core,1.4453734243461247,0.6761365744544238,0.06047536402931627,0.00417360222174343,6.925829993815688e-14
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,soft_core_0.1,1.4334362702129286,0.6734903822705344,0.03682177455894826,0.0012286339499532422,0.022460162886920588
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,soft_core_1,1.435220868912447,0.674017795197226,0.042341694515304354,0.0016722732517545518,0.015207966316396367
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,soft_core_10,1.441395448567836,0.6754282240189922,0.05500276171171766,0.0032001293407906846,0.004175545435965767
uniform_low_noise,6,2200,12,3,2.0,0.07223593629309805,j2_a_then_b,0.25,0.25,0.3,adaptive_soft,1.4346093885182718,0.6738960499216021,0.04088154875178691,0.0015204269846586557,0.02009469359016689
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,j1,1.3971301979081099,0.6528221365113519,0.05006655258628307,0.0023451034415416456,0.024779475540661837
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,j2,1.3971362010426316,0.6528631436839566,0.05027981442638903,0.0023491308564161126,0.022492492439211895
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,selected_order,1.3971362010426316,0.6528631436839566,0.05027981442638903,0.0023491308564161126,0.022492492439211895
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,independent,1.596314639500056,0.6949319102858709,0.2200180889851707,0.05570804093755977,4.6533565047171467e-17
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,arithmetic,1.3924316106967771,0.6510513015063357,0.035518664331939766,0.0011801228679840273,0.02363598398993685
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,geometric,1.3924132672031073,0.6510496373499361,0.03543450567777149,0.0011742949552005718,0.023667870684028657
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,weighted_geometric,1.3935946262705032,0.6515075744089829,0.03970913934266142,0.001468849911500173,0.023085769179659616
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,hard_core,1.40508355222787,0.6536646280797728,0.05926693785100256,0.004301167160868106,4.521338515236532e-14
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,soft_core_0.1,1.3926116620425668,0.651110091628802,0.03610902148022557,0.0012237285829658268,0.022229832529104154
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,soft_core_1,1.394389858094646,0.651622458744448,0.0414577462652531,0.0016663882154810317,0.015191001576602015
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,soft_core_10,1.400731917085274,0.6529569437229524,0.05381143474733546,0.0032369136889048703,0.004330575665893775
uniform_low_noise,7,2200,12,3,2.0,0.07124367861927314,j2_a_then_b,0.25,0.25,0.03,adaptive_soft,1.3936009600197818,0.6515027282057281,0.03968243504365098,0.0014704236101919254,0.02264130022596632
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,j1,1.331506010627862,0.6325041285411159,0.049331901062411594,0.0023084374755982227,0.022749827585433903
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,j2,1.3311585213506518,0.6322687539699124,0.04809808824754857,0.0022203348274027223,0.018798568935045803
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,selected_order,1.3311585213506518,0.6322687539699124,0.04809808824754857,0.0022203348274027223,0.018798568935045803
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,independent,1.4125185628129149,0.6492256541264562,0.1362628904055734,0.023533383369612398,4.0886635865136845e-17
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,arithmetic,1.326820370700904,0.6306163126853861,0.03455153683689646,0.0011440912391945618,0.020774198260239834
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,geometric,1.326799117449752,0.6306095386601875,0.03447250305070113,0.001137575071853678,0.020778436283710587
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,weighted_geometric,1.326799117449752,0.6306095386601875,0.03447250305070113,0.001137575071853678,0.020778436283710587
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,hard_core,1.333887184202435,0.6328573203498946,0.053229058774515475,0.0028918200877485595,3.189410859762803e-14
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,soft_core_0.1,1.3269713986424954,0.6306626187175426,0.03508281943150668,0.0011805368378716185,0.01915295608499249
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,soft_core_1,1.3285508150545124,0.631192577796687,0.04033867354728399,0.0015735405469420537,0.011614154049690786
uniform_low_noise,8,2200,12,3,2.0,0.06865561807413614,j2_a_then_b,0.5,0.5,0.3,soft_core_10,1.3323745179530362,0.6324137079989481,0.05014554421473806,0.002519888399230761,0.00252096068783415
