dataset,model,fold,method,joint_nll,joint_brier,joint_ece_15,conditional_nll_a_given_b,conditional_nll_b_given_a,marginal_distortion,factorization_tv,selected_policy,selected_weight,selected_lambda,n_train,n_validation,n_test,stratification
car,tabpfn3,1,hard_core,1.3666204765347525,0.7190419565646833,0.0188497110840483,0.2659953675561328,0.7996698943048313,1.9321835092450978e-13,0.1095341542734628,geometric,0.75,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,1,soft_core_lambda_1,1.325483713287397,0.7099427837093012,0.0113592076588234,0.2207501577417709,0.777575755471034,0.0301270070777314,0.1095341542734628,geometric,0.75,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,1,selective_core,1.3101591130722596,0.7074423644535384,0.0412793370168087,0.2065014763032049,0.7698632116944577,0.040706354431008,0.1095341542734628,geometric,0.75,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,j1_b_then_a,1.2816778475080668,0.711045978093914,0.0195471177714449,0.1739186480325635,0.7672187720479412,0.0273070298420233,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,j2_a_then_b,1.3400146272572342,0.7189602682656288,0.0624111081084075,0.2258683686768391,0.8193459965923793,0.0251591069492011,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,independent,1.628427830140358,0.7767104815504273,0.0504329428612773,0.5206686306648549,1.1077591994755032,2.4028382493526226e-17,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,arithmetic,1.3037716117604026,0.7119099613369093,0.0244321398937067,0.1954341142251974,0.7900216677001094,0.0262330683956122,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,geometric,1.295874228308864,0.7112076573682063,0.0286846300345032,0.1876109347590921,0.7827652203390838,0.0276783452031809,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,hard_core,1.3300061574520996,0.7159722431646041,0.0338872682946092,0.2222469579765963,0.8093375267885344,1.9413999337925962e-13,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,soft_core_lambda_1,1.299032404841499,0.7105850471749776,0.0053760802143886,0.1947564625000207,0.7838542614202044,0.0196252403350418,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,2,selective_core,1.3037716117604026,0.7119099613369093,0.0244321398937067,0.1954341142251974,0.7900216677001094,0.0262330683956122,0.0911896260031527,arithmetic,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,j1_b_then_a,1.233963553581495,0.6846000917810133,0.1340143395212747,0.1395221622904938,0.6981414933805243,0.0392891892570334,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,j2_a_then_b,1.3879965949122346,0.7325674139713938,0.1436651066553652,0.2514756040789232,0.777998634384096,0.0367024739843614,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,independent,1.7044393518191403,0.7895352975192305,0.143624266116686,0.6099979605281388,1.0944413912910012,2.3120555079971728e-17,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,arithmetic,1.3004850051333985,0.7037142194259124,0.0817646505544513,0.1890527855923472,0.7333941616584548,0.0379958316206974,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,geometric,1.286706488559176,0.702384616496202,0.0884938633006836,0.1765722588730434,0.7256204215520532,0.0405142296590101,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,hard_core,1.374723282906519,0.7138057852764328,0.1161839904946168,0.2802818916155176,0.7647253223796565,1.9532217200826389e-13,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,soft_core_lambda_1,1.2998941288639778,0.7028021502740046,0.1193776689905232,0.195937648851454,0.7248203400038566,0.0292820215095645,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,3,selective_core,1.2998941288639778,0.7028021502740046,0.1193776689905232,0.195937648851454,0.7248203400038566,0.0292820215095645,0.1303949750256615,soft,0.5,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,j1_b_then_a,1.2384817656820866,0.6933502657577963,0.0113896160117039,0.1370825387248822,0.6890276166161251,0.0305709075263719,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,j2_a_then_b,1.3261012263187657,0.715444427993551,0.0629792346786742,0.2104324670832291,0.7562911564098665,0.0351126719363577,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,independent,1.6712092968661034,0.7842389093820992,0.0351479499230357,0.569810069908899,1.1013992269572044,2.588644190755714e-17,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,arithmetic,1.270040371918622,0.6995079091326248,0.0080622129999055,0.1671198298918569,0.7160318389950604,0.0328417897313647,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,geometric,1.2617246062150196,0.6994640898207622,0.0113035241270126,0.1557471820751737,0.7111089907809337,0.0356173739786257,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,hard_core,1.3020717747961197,0.7067219968366784,0.0406912616770484,0.2006725478389149,0.7322617048866564,1.928615623664347e-13,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,soft_core_lambda_1,1.264135007463778,0.6986852265180648,0.0555646720015723,0.1616505622293192,0.7073007705645142,0.0256965565577312,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,4,selective_core,1.2934609213417845,0.706131375629669,0.0311634263375738,0.1920616943845802,0.7236508514323153,1.9513835036396252e-13,0.1168940771313866,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,j1_b_then_a,1.2447479429323358,0.6975401903018876,0.0475461099081777,0.1420234574917667,0.8688327175563875,0.0377003665802826,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,j2_a_then_b,1.3226701712175355,0.7349259839813388,0.1259215127091077,0.1625581325445132,0.8923333258818615,0.0392380518190693,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,independent,1.5330613307762428,0.7576313241530396,0.0860976678361156,0.4303368453356737,1.102724485440569,2.274774477789408e-17,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,arithmetic,1.2673381070621597,0.7103358770639989,0.0652425513806491,0.1451291513480836,0.8762060135286669,0.0384692091996759,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,geometric,1.263777886355958,0.7116874518067527,0.0827442414229545,0.136290338362518,0.8715437237173987,0.041077953384048,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,hard_core,1.322733200486402,0.7183217665435772,0.053091888159211,0.2200087150458331,0.8923963551500845,1.847238785181933e-13,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,soft_core_lambda_1,1.2642234349981667,0.70834604212236,0.0728125779287934,0.1447960079122169,0.8672730767981545,0.0313372572338262,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,tabpfn3,5,selective_core,1.2631655692278354,0.7109258411967672,0.0823385765940249,0.1370106814258866,0.8707522165452597,0.0395096591786708,0.1095966594556464,soft,0.5,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,j1_b_then_a,1.588270437699967,0.7497369747784166,0.0521444005078968,0.4890025882889897,0.8620536779402335,0.0238944540160489,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,j2_a_then_b,1.6539746930258032,0.7815559901497419,0.1261530331962899,0.5225327221910626,0.9367960397104632,0.0348665117099173,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,independent,1.8164465027263168,0.8025625493098918,0.1082241967535294,0.7171786533153399,1.099267849410977,3.397279744847548e-17,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,arithmetic,1.6136418327485793,0.7626575472216599,0.0984360273690685,0.5022209248458493,0.8944363345132779,0.0293804828629831,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,geometric,1.6112568418683129,0.7625696761772067,0.1150263361719744,0.4997236068744811,0.89281619326074,0.0288978118379378,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,hard_core,1.5988843636478494,0.7558185275676403,0.078883000476295,0.499616514236872,0.881705710333033,5.01612552222027e-13,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,soft_core_lambda_1,1.6025960208725851,0.7585218103588236,0.0736474429626678,0.4980727466142674,0.885447590177007,0.01673499132751,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,1,selective_core,1.5988843636478494,0.7558185275676403,0.078883000476295,0.499616514236872,0.881705710333033,5.01612552222027e-13,0.1057940206288199,mpr,0.5,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,j1_b_then_a,1.5889965690309105,0.7546520402376526,0.0604935274606675,0.4716646496310239,0.9271334816442542,0.0224568194776223,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,j2_a_then_b,1.55206207294854,0.748175824710124,0.1095102739195611,0.4426997694152529,0.926243317530614,0.0247145471728533,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,independent,1.7431506748178127,0.7905987662264118,0.1033314692813491,0.625818755417926,1.1173319193998863,3.351201152516914e-17,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,arithmetic,1.5632158504551386,0.7490695339080349,0.0704373624308509,0.4521147964401139,0.921071045180313,0.0235856833252378,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,geometric,1.56207367761718,0.7490452989654253,0.0815338552164679,0.4503425764947248,0.921052725528528,0.0227915272564102,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,hard_core,1.55108650667916,0.7482088671653686,0.0905387338920612,0.4337545872792736,0.9252677512606644,4.5083295413918603e-13,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,soft_core_lambda_1,1.5558495924508762,0.7479650441548862,0.0555076902348766,0.4424776971428443,0.9219886207519664,0.0130972084940303,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,2,selective_core,1.5577027301650113,0.7505014932755041,0.0542304721055881,0.4409199352864887,0.9290551908405036,0.0031208111317036,0.0994136149881299,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,j1_b_then_a,1.686189996690296,0.7686218568762747,0.0842407307476636,0.5762203311606972,0.9090701381698452,0.0268816696731759,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,j2_a_then_b,1.7376805320460422,0.8047313126138834,0.0965950927346628,0.5774000368108099,0.952255322967383,0.0484874444292393,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,independent,1.8953948746082585,0.8126818327884561,0.0450725346664844,0.7854252090786592,1.109969665529599,3.995962631966887e-17,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,arithmetic,1.7004275971531195,0.7821417444112454,0.1046029386767857,0.5740351455689527,0.921236817581386,0.0376845570512076,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,geometric,1.6998587004096404,0.7825822539319067,0.1125454007676765,0.5732556654015954,0.921632840936101,0.0375808733433351,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,hard_core,1.7007729813484098,0.7729129304227442,0.0884623041794787,0.590803315818811,0.9153477722705856,5.302799384765849e-13,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,soft_core_lambda_1,1.6926818141706224,0.7766609518392966,0.062941024907825,0.5758905965297884,0.9133215885266786,0.0232821202186249,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,3,selective_core,1.703064287213722,0.772065971022972,0.0674188534923862,0.5930946216841233,0.917639078135946,9.045332672707585e-13,0.1237877633302422,mpr,1.0,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,j1_b_then_a,1.6772655721007663,0.780036161958817,0.0528687437506865,0.5544918006978503,0.9169562518109896,0.0140963850932021,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,j2_a_then_b,1.662497354600867,0.7771868354977592,0.0253076653738036,0.5436949890707106,0.9300488667472232,0.0372110018687586,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,independent,1.85522225925656,0.813158430858884,0.0670211984956267,0.7324484878536439,1.1227737714029162,3.5331438295871376e-17,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,arithmetic,1.661261997128542,0.775412598535068,0.0274356944786979,0.5448877182123693,0.9159440673443118,0.0256536934809804,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,geometric,1.6604161284497572,0.775558637702779,0.0309134497093172,0.5435815543015976,0.9154877386283272,0.0256693126770342,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,hard_core,1.6513762505762228,0.7754046228150115,0.0651408513171824,0.5286024791733066,0.9189277627225984,3.499676371994994e-13,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,soft_core_lambda_1,1.6554588465389914,0.7750892191603427,0.0727149025014154,0.5363861390143911,0.9169048219787752,0.0139826799342692,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,4,selective_core,1.6744357580154867,0.7796291787396513,0.057721898513161,0.5515652226157752,0.9169383567449448,0.0132616683777559,0.1108744161484169,soft,1.0,0.1,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,j1_b_then_a,1.4897780252672073,0.736878879509967,0.0294409160811071,0.3919883651242227,0.9580398434896472,0.0179048006815519,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,j2_a_then_b,1.5438799831450487,0.7673060114128996,0.1314454014249971,0.4095361004794888,1.0111817850614797,0.0393508245029865,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,independent,1.6304878582265538,0.7634597654782593,0.0853625297895712,0.532698198083569,1.0977896601429846,3.888897667433944e-17,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,arithmetic,1.507041806143268,0.7473107313907271,0.0645218455947153,0.3959961814439974,0.9764456270483476,0.0286278125922692,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,geometric,1.5054960591469118,0.7473247468698767,0.066741668831117,0.3948072023426543,0.9764106771057282,0.0277079113468159,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,hard_core,1.4943684251946925,0.7399641201105023,0.0504541603758723,0.3965787650517079,0.961670227110919,3.6210085223222643e-13,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,soft_core_lambda_1,1.4983918944039147,0.7426333828547558,0.0469200473030093,0.3951037990207092,0.9674081833651011,0.0150479231787542,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
car,catboost,5,selective_core,1.488487524377324,0.7372671668412754,0.0356111263717069,0.3904510840445197,0.9581400703940648,0.0115448397866241,0.1184684997332531,soft,1.0,1.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,j1_b_then_a,1.4218274045517596,0.7563999046141403,0.0885672753546372,0.3030790475451464,0.4350095853747283,0.0353693226732658,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,j2_a_then_b,1.432923488245904,0.7562559630671606,0.1003933594975293,0.3124354054157315,0.4297939938438455,0.0309289995153404,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,independent,2.121877851408672,0.8658094848003657,0.0346714468619316,1.0031294944020586,1.1187483570066137,3.160854320423152e-17,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,arithmetic,1.4073016358073789,0.7525858496114215,0.109383865430921,0.2913854414202063,0.4242838037193311,0.033149161094303,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,geometric,1.4093929906716791,0.7548494119620457,0.1152323594661529,0.2870048666009728,0.4230331695587428,0.0354278940333056,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,hard_core,1.4437027181620723,0.7537577447898619,0.0809961162161649,0.3249543611554589,0.4405732237163873,6.2351148134753465e-12,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,soft_core_lambda_1,1.4103750516125078,0.7542345021280652,0.0910085721792181,0.2894276954183511,0.4195375586608438,0.0242763010816943,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,1,selective_core,1.4177586430434568,0.757120747621895,0.096122669999275,0.2944190951369215,0.4336077022548262,0.0330957831610015,0.1051158269807481,soft,1.0,0.3,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,j1_b_then_a,1.289570612105124,0.7071068345171518,0.0515247372324698,0.1732454569410544,0.3542219372864317,0.0367129971392071,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,j2_a_then_b,1.3438696934359515,0.7275980686406812,0.1106170008198089,0.2071420257965569,0.3635894733240813,0.0397146434406789,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,independent,2.0966053752759395,0.8698469743075511,0.0216130652418141,0.98028022011187,1.1163251551640696,3.36533601482422e-17,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,arithmetic,1.3096568626350074,0.7139736872570597,0.0520632302286992,0.1890375117025343,0.3560789842552035,0.038213820289943,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,geometric,1.305445256254962,0.7138835041369107,0.0627692106722835,0.1840950402899356,0.3539989791832676,0.038919064688263,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,hard_core,1.3839557800036475,0.7257966260775572,0.0290791436723574,0.267630624839578,0.4036755598926405,2.661667061545372e-13,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,soft_core_lambda_1,1.3131194389340983,0.7155869724134891,0.0556324962093044,0.1911265766643567,0.3548501727979805,0.0313245370892754,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,2,selective_core,1.3124827255669196,0.7149797386335097,0.0643912035972627,0.1901069172619321,0.3553167217332115,0.0273632004367221,0.1032593373838947,soft,1.0,3.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,j1_b_then_a,1.5493262625434745,0.8105545897196996,0.2306046167086367,0.2784006030323466,0.5083690720699645,0.049647078769596,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,j2_a_then_b,1.428644402440756,0.7537064450626133,0.1277969441267433,0.2741060577285706,0.4407751539014319,0.0520246763958684,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,independent,2.258794908050452,0.8914957783904791,0.1537890601928273,0.987869248539324,1.270925659511128,3.161005198166881e-17,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,arithmetic,1.4646806073901326,0.7751305501440983,0.1611366018216228,0.2641118695498179,0.4625520601279304,0.0508358775827322,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,geometric,1.4672926324916045,0.7774086490253156,0.1665487592731862,0.2618009483248842,0.4607483824696498,0.0515934640735383,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,hard_core,1.6114049956116168,0.797053545585984,0.1636371928434134,0.340479336100489,0.623535747072905,1.9528280589726861e-13,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,soft_core_lambda_1,1.481581520886321,0.7850854119548567,0.1839308396786338,0.2577109944795033,0.4781182822836023,0.0416631486226495,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,3,selective_core,1.5493262625434745,0.8105545897196996,0.2306046167086367,0.2784006030323466,0.5083690720699645,0.049647078769596,0.1335490950699627,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,j1_b_then_a,1.3228667203965958,0.7306061649364275,0.0774837015906609,0.1714921002716321,0.4524375031459485,0.041545284418588,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,j2_a_then_b,1.3056747141832663,0.718772439608772,0.1205950011381381,0.1689046069681589,0.4274400331650156,0.0467725418225493,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,independent,2.0296093011432146,0.8558119880899601,0.0436058808805376,0.8782346810182508,1.151374620124964,3.3693700092355186e-17,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,arithmetic,1.2956777071512402,0.7192841717780467,0.0899980531705063,0.1590949390753467,0.4333334925408318,0.0441589131205686,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,geometric,1.2975675087969694,0.7207170935660383,0.1016633454576845,0.1581091104474902,0.4322293835940949,0.0453882154653229,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,hard_core,1.3696780362184642,0.7339004500651202,0.1341027091689425,0.2183034160935004,0.4914433552015724,2.6041055061290253e-13,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,soft_core_lambda_1,1.3027121305012048,0.7235711983835846,0.0969493894784769,0.1583125171690216,0.4344315924303186,0.0347986318351399,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,4,selective_core,1.3127604730014406,0.7280569430400095,0.0975139190591873,0.1640147904937738,0.4393189766843456,0.0264219859691963,0.1244062167917657,soft,1.0,10.0,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,j1_b_then_a,1.3348217534606377,0.720013927483292,0.0694164954254719,0.2285888697345121,0.4152047557301361,0.0353938144574531,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,j2_a_then_b,1.37372790777771,0.7270839739938375,0.0685706116330473,0.2652768135327441,0.4285364860676942,0.0310607234988502,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,independent,2.051424305436141,0.8607905592254625,0.1148835419875401,0.945191421710016,1.1062328837261255,3.6859207800032316e-17,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,arithmetic,1.3402081963794443,0.7200214673943901,0.0322129430949198,0.2361980422247375,0.4157701036453163,0.0332272689781516,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,geometric,1.338576491996206,0.7203244852156072,0.0299942843609843,0.2341294485996639,0.4133480509566851,0.0344776676491749,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,hard_core,1.3986744935772537,0.7205725824747097,0.0351829385023022,0.2924416098511281,0.4534830718678898,2.173597828225425e-13,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,soft_core_lambda_1,1.3476891645496338,0.7198585552752848,0.0189354928172036,0.2451878166725205,0.4156785163039007,0.0263012552995924,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabiclv2,5,selective_core,1.3348217534606377,0.720013927483292,0.0694164954254719,0.2285888697345121,0.4152047557301361,0.0353938144574531,0.1033736308593335,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
nursery,tabpfn3,1,j1_b_then_a,1.4026717376630673,0.7515031641950043,0.0831404015414418,0.2861963701822851,0.4181473497645635,0.0329592400015923,0.0965654675325498,j1_b_then_a,,,256,52,128,"joint(A,B); seed=42; train-class coverage checked"
