regime,seed,gamma,method,factorization_tv,joint_nll,joint_brier,tv_to_truth,marginal_distortion,reconciliation_distortion,tax_vs_best_order,tax_vs_selected_order,soft_weight,soft_lambda,pool_weight,selected_order_name,selected_policy
asymmetric_j1_good,35,2.0,arithmetic,0.08762451858998495,1.5193150900003232,0.6991289171985962,0.0436033546875488,0.023670076395753026,0.0020631150859491162,0.009699827203138112,0.009699827203138112,1.0,0.01,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,35,2.0,geometric,0.08762451858998495,1.5204186694237318,0.6991736089788672,0.043982452641765674,0.023854792514473814,0.0020646616230596184,0.010803406626546774,0.010803406626546774,1.0,0.01,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,35,2.0,weighted_geometric,0.08762451858998495,1.509615262797185,0.6957487794727458,0.028654183805448277,0.015937729172849417,0.004074518798264556,0.0,0.0,1.0,0.01,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,35,2.0,hard_core,0.08762451858998495,1.5136515274626352,0.69776122012515,0.04692500680732435,6.323065463960994e-14,0.004136848586871496,0.004036264665450151,0.004036264665450151,1.0,0.01,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,35,2.0,adaptive_soft,0.08762451858998495,1.5095862670415494,0.6957491230570768,0.028538041112255722,0.01586504501059239,0.004065374293455958,-2.8995755635641274e-05,-2.8995755635641274e-05,1.0,0.01,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,35,2.0,selective_core,0.08762451858998495,1.509615262797185,0.6957487794727458,0.028654183805448284,0.015937729172849413,0.004074518798264555,0.0,0.0,1.0,0.01,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,j1,0.0938614193743126,1.5268597028877722,0.7101747259376886,0.03007183538691093,0.014692492958789523,0.004354106694809721,0.0,0.0,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,j2,0.0938614193743126,1.568077774061767,0.7241609993209964,0.08786445855197854,0.03484480279642654,0.004354106694809721,0.0412180711739949,0.0412180711739949,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,selected_order,0.0938614193743126,1.5268597028877722,0.7101747259376886,0.03007183538691093,0.014692492958789523,0.004354106694809721,0.0,0.0,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,independent,0.0938614193743126,1.753760673702576,0.7547644966818177,0.25023951820835216,3.983309992613982e-17,0.06496569086401904,0.22690097081480376,0.22690097081480376,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,arithmetic,0.0938614193743126,1.5367473137512317,0.7141841581721212,0.046678682948285324,0.024768647877608005,0.0022022788912047994,0.009887610863459573,0.009887610863459573,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,geometric,0.0938614193743126,1.5386248444121358,0.7146274614465803,0.04695784370733763,0.02504280090957301,0.0022036594001249863,0.011765141524363587,0.011765141524363587,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,weighted_geometric,0.0938614193743126,1.5268597028877722,0.7101747259376886,0.030071835386910925,0.014692492958789527,0.004354106694809722,0.0,0.0,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,hard_core,0.0938614193743126,1.5329375012238862,0.7109055730533809,0.046834415998563514,3.1382508286384274e-14,0.0042481017639525815,0.006077798336113993,0.006077798336113993,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,adaptive_soft,0.0938614193743126,1.526743755578651,0.7101268799821184,0.02981426534641586,0.014473827469667086,0.004331206507719324,-0.00011594730912123374,-0.00011594730912123374,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,36,2.0,selective_core,0.0938614193743126,1.5268597028877722,0.7101747259376886,0.03007183538691093,0.014692492958789523,0.004354106694809721,0.0,0.0,1.0,0.03,1.0,j1_b_then_a,j1_b_then_a
asymmetric_j1_good,37,2.0,j1,0.09228716438315823,1.5151593304572915,0.6997775811570464,0.02952648047063214,0.015232962707122958,0.004406866978488813,0.0,0.0,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,j2,0.09228716438315823,1.5428240535531563,0.7057380949845723,0.08731652949214977,0.034068961096482324,0.004406866978488813,0.027664723095864874,0.027664723095864874,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,selected_order,0.09228716438315823,1.5151593304572915,0.6997775811570464,0.02952648047063214,0.015232962707122958,0.004406866978488813,0.0,0.0,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,independent,0.09228716438315823,1.7777881993165936,0.7512116781574351,0.24239705023553637,3.828176924763893e-17,0.0654992552310117,0.26262886885930214,0.26262886885930214,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,arithmetic,0.09228716438315823,1.5201488939469363,0.6998356167240436,0.04672748137712687,0.024650961901802618,0.002231009903625457,0.004989563489644855,0.004989563489644855,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,geometric,0.09228716438315823,1.5200307706332796,0.6995931807109923,0.04705576938506684,0.024925126273931744,0.002232531309059417,0.004871440175988173,0.004871440175988173,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,weighted_geometric,0.09228716438315823,1.5151593304572917,0.6997775811570464,0.029526480470632138,0.01523296270712296,0.004406866978488813,2.220446049250313e-16,2.220446049250313e-16,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,hard_core,0.09228716438315823,1.5309205395519998,0.7018020869970553,0.04734159592588395,7.132431863003663e-14,0.004556811842669512,0.01576120909470835,0.01576120909470835,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,adaptive_soft,0.09228716438315823,1.517452501958635,0.6999319932648417,0.029908383810109705,0.010494916139634668,0.004229945987255545,0.0022931715013434495,0.0022931715013434495,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,37,2.0,selective_core,0.09228716438315823,1.518047342849595,0.6996638149740654,0.03254318186227171,0.012326786051924636,0.0030865659108818147,0.0028880123923036294,0.0028880123923036294,1.0,1.0,1.0,j1_b_then_a,soft
asymmetric_j1_good,38,2.0,j1,0.08935988758844506,1.5305557589317147,0.7029241453497557,0.026456215939645956,0.015302911190242525,0.0041058105838834525,0.0,0.0,0.75,0.3,0.75,j1_b_then_a,soft
asymmetric_j1_good,38,2.0,j2,0.08935988758844506,1.5690193230086296,0.7187081157095909,0.08436637500779211,0.02922409996409052,0.0041058105838834525,0.03846356407691487,0.03846356407691487,0.75,0.3,0.75,j1_b_then_a,soft
asymmetric_j1_good,38,2.0,selected_order,0.08935988758844506,1.5305557589317147,0.7029241453497557,0.026456215939645956,0.015302911190242525,0.0041058105838834525,0.0,0.0,0.75,0.3,0.75,j1_b_then_a,soft
asymmetric_j1_good,38,2.0,independent,0.08935988758844506,1.6055620582563632,0.7205192967798755,0.129112622487028,4.264436162049537e-17,0.02047045539644612,0.07500629932464853,0.07500629932464853,0.75,0.3,0.75,j1_b_then_a,soft
