regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,independent,1.7190281823393174,0.7484062089009712,0.21328855316550233,0.04915641961933002,4.52809902027138e-17
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,arithmetic,1.5516249635245805,0.7153084832507391,0.09552141252609467,0.007939599745511509,0.059694823141093166
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,geometric,1.5547448211665509,0.7159496614499082,0.09798572620036478,0.008422035875859447,0.05982770691615436
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,weighted_geometric,1.5233093451992787,0.7048115474790183,0.028828575011717556,0.0007293599444797388,0.06346365107703954
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,hard_core,1.6110163427642255,0.7283265397620714,0.1380571118519766,0.021223180358344362,8.622911296731835e-15
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,soft_core_0.1,1.555864554736462,0.7161403529226188,0.09917001443124432,0.008692148989359567,0.055473532427125875
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,soft_core_1,1.5667595102349734,0.71861455688823,0.10864949605624649,0.011252419678358683,0.03486073827035482
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,soft_core_10,1.5972955191512872,0.725469568708305,0.12998783872288072,0.01819817938348791,0.008099907775499793
j2_reliable,21,3000,12,3,2.0,0.19020039330595828,j2_a_then_b,0.0,0.0,0.03,adaptive_soft,1.523323766511945,0.7048142834139937,0.028896502338214836,0.000733072301266518,0.062246546590924934
j2_reliable,22,3000,12,3,2.0,0.1781120749261225,j2_a_then_b,0.0,0.0,0.03,j1,1.488493052587164,0.6897603921768026,0.17572058005297772,0.0280208687163766,0.05363186365563757
j2_reliable,22,3000,12,3,2.0,0.1781120749261225,j2_a_then_b,0.0,0.0,0.03,j2,1.3719698216133762,0.6466770929070825,0.026305542390963024,0.0006459587704306213,0.06502121081014467
j2_reliable,22,3000,12,3,2.0,0.1781120749261225,j2_a_then_b,0.0,0.0,0.03,selected_order,1.3719698216133762,0.6466770929070825,0.026305542390963024,0.0006459587704306213,0.06502121081014467
j2_reliable,22,3000,12,3,2.0,0.1781120749261225,j2_a_then_b,0.0,0.0,0.03,independent,1.6432034510134013,0.7124522122568773,0.25307240599287534,0.0704268364874192,4.2359104264323555e-17
